Time,Wind1VelX,Wind1VelY,Wind1VelZ,GenPwr
0.0,10.45,-0.5886,0.548,14840.0
0.05,10.97,-0.5224,0.5304,14320.0
0.1,11.5,-0.4561,0.5128,14250.0
0.15,11.46,-0.707,0.4162,14430.0
0.2,11.42,-0.9579,0.3196,14490.0
0.25,11.35,-1.081,0.2502,14410.0
0.3,11.27,-1.204,0.1808,14470.0
0.35,11.18,-1.158,0.1375,14770.0
0.4,11.09,-1.113,0.09429,14990.0
0.45,11.05,-0.9648,0.0764,14830.0
0.5,11.02,-0.8169,0.0585,14480.0
0.55,11.07,-0.5604,0.1377,14290.0
0.6,11.12,-0.3039,0.2169,14340.0
0.65,11.23,-0.2666,0.1536,14340.0
0.7,11.34,-0.2293,0.09024,14150.0
0.75,11.26,-0.1053,0.159,14010.0
0.8,11.18,0.01877,0.2278,14170.0
0.85,11.18,0.3846,0.3744,14470.0
0.9,11.18,0.7504,0.5209,14580.0
0.95,10.77,0.599,0.398,14460.0
1.0,10.36,0.4475,0.2751,14370.0
1.05,10.66,0.3169,0.293,14470.0
1.1,10.96,0.1862,0.3109,14590.0
1.15,11.13,0.2309,0.2244,14510.0
1.2,11.29,0.2755,0.1379,14300.0
1.25,11.29,-0.002283,0.3379,14270.0
1.3,11.28,-0.2801,0.538,14460.0
1.35,11.47,-0.2978,0.3274,14640.0
1.4,11.66,-0.3156,0.1167,14610.0
1.45,11.75,-0.2103,0.1859,14530.0
1.5,11.84,-0.105,0.2552,14580.0
1.55,11.91,-0.3704,0.3188,14720.0
1.6,11.97,-0.6358,0.3824,14710.0
1.65,11.91,-0.5647,0.6826,14520.0
1.7,11.84,-0.4937,0.9827,14380.0
1.75,11.81,-0.4143,1.161,14450.0
1.8,11.77,-0.3349,1.34,14630.0
1.85,11.65,-0.2636,0.9802,14690.0
1.9,11.53,-0.1923,0.6208,14650.0
1.95,11.65,-0.1444,0.3463,14710.0
2.0,11.78,-0.0964,0.07188,14900.0
2.05,11.91,0.01446,-0.02412,15020.0
2.1,12.05,0.1253,-0.1201,14940.0
2.15,11.99,-0.1223,-0.3056,14770.0
2.2,11.93,-0.3699,-0.491,14720.0
2.25,11.69,-0.6578,-0.3143,14790.0
2.3,11.45,-0.9458,-0.1375,14800.0
2.35,11.33,-0.9907,-0.1469,14690.0
2.4,11.21,-1.036,-0.1562,14640.0
2.45,11.22,-1.018,-0.1075,14780.0
2.5,11.22,-1.0,-0.05881,15010.0
2.55,11.08,-1.085,0.03236,15130.0
2.6,10.94,-1.171,0.1235,15110.0
2.65,10.9,-1.436,0.4945,15110.0
2.7,10.85,-1.701,0.8654,15220.0
2.75,10.93,-1.691,0.7069,15280.0
2.8,11.02,-1.681,0.5483,15190.0
2.85,10.93,-1.607,0.6062,15030.0
2.9,10.85,-1.532,0.6641,15000.0
2.95,10.91,-1.661,0.6706,15110.0
3.0,10.97,-1.79,0.6771,15220.0
3.05,10.91,-1.757,0.7325,15220.0
3.1,10.85,-1.725,0.7879,15230.0
3.15,10.85,-1.867,0.9286,15360.0
3.2,10.86,-2.009,1.069,15570.0
3.25,11.09,-1.872,1.04,15620.0
3.3,11.32,-1.734,1.011,15540.0
3.35,11.23,-1.82,0.684,15490.0
3.4,11.14,-1.906,0.3566,15550.0
3.45,10.95,-1.883,0.04497,15630.0
3.5,10.75,-1.86,-0.2667,15620.0
3.55,10.66,-1.784,-0.3434,15580.0
3.6,10.57,-1.709,-0.4201,15630.0
3.65,10.66,-1.705,-0.3594,15780.0
3.7,10.76,-1.701,-0.2987,15870.0
3.75,10.8,-1.653,-0.3381,15850.0
3.8,10.84,-1.606,-0.3775,15820.0
3.85,10.94,-1.273,-0.5539,15860.0
3.9,11.05,-0.9402,-0.7303,15950.0
3.95,11.04,-0.8326,-0.75,15990.0
4.0,11.03,-0.7251,-0.7696,15950.0
4.05,10.84,-0.8631,-0.6322,15950.0
4.1,10.64,-1.001,-0.4948,16030.0
4.15,10.94,-0.8763,-0.1064,16120.0
